House,Neighborhood,Latitude,Longitude,Price,Size(sqft),price_per_sqft,Bedrooms,Bathrooms,Quality,maid_room,Furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,Source
7668643,Al Sufouh,25.108984,55.177657,849000.0,773,1098.32,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7359788,Jumeirah Beach Residence,25.07851,55.136283,810000.0,779,1039.79,1,2,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7617899,Al Barari,25.099422,55.31296700000001,2700000.0,2745,983.61,2,3,Low,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,Dubizzle
7650562,Jumeirah Village Circle,25.04866,55.20955,1204504.0,1820,661.82,3,4,Ultra,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,Dubizzle
7600585,Palm Jumeirah,25.113366,55.13609,1395000.0,1953,714.29,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7599714,Dubai Marina,25.086376,55.14736,1574950.0,755,2086.03,1,2,Medium,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False,Property Finder
7590815,Jumeirah Beach Residence,25.076319,55.133627,1849000.0,3003,615.72,3,3,Medium,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,Property Finder
7688599,Jumeirah Village Circle,25.047618,55.211000000000006,480000.0,514,933.85,0,1,Low,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Bayut
7632707,Palm Jumeirah,25.105166,55.148162,3450000.0,1800,1916.67,2,3,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7650551,Jumeirah Village Circle,25.050227,55.21335,699503.0,852,821.01,1,2,Ultra,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,Dubizzle
7430474,Dubai Marina,25.079385,55.141933,1450000.0,1970,736.04,3,4,Medium,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,Property Finder
7470843,Mohammed Bin Rashid City,25.177819,55.308533,808520.0,492,1643.33,1,1,High,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,Dubizzle
7632828,Dubai Creek Harbour (The Lagoons),25.20863,55.345967,1855000.0,1441,1287.3,3,3,Medium,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,Dubizzle
7609146,Motor City,25.046818,55.247353,925000.0,1439,642.81,2,3,Medium,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Dubizzle
7689656,Dubai Marina,25.074958,55.138542,935000.0,609,1535.3,1,2,Medium,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,Bayut
7623413,DAMAC Hills,25.018888,55.246463,677250.0,407,1664.0,0,1,Medium,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,Bayut
7570239,Greens,25.0902,55.17514499999999,750000.0,758,989.45,1,1,Low,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Dubizzle
7696543,Downtown Dubai,25.18984,55.281004,1000000.0,909,1100.11,1,2,Low,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Bayut
7673968,Downtown Dubai,25.194282,55.271884,12949888.0,3056,4237.53,4,4,Medium,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7643101,Dubai Hills Estate,25.109367,55.247980000000005,2100000.0,1969,1066.53,3,3,Medium,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Bayut
7488606,Business Bay,25.18219,55.271356,1441498.0,1417,1017.29,2,3,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7694848,The Views,25.09003,55.170014,1750000.0,1642,1065.77,2,2,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Bayut
7691435,Jumeirah Beach Residence,25.081955,55.138863,695000.0,713,974.75,0,1,Low,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Bayut
7626526,Jumeirah Village Circle,25.065988,55.212062,850000.0,1492,569.71,2,3,Medium,False,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,Property Finder
7616229,Al Sufouh,25.108984,55.177657,1900000.0,1782,1066.22,3,4,Medium,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7660571,Downtown Dubai,25.190874,55.281666,1299000.0,1300,999.23,2,2,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
6954492,Dubai Marina,25.075017000000003,55.137997,2625000.0,1786,1469.76,3,4,Low,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7424102,Dubai Marina,25.077327,55.140317,1150000.0,768,1497.4,1,1,Medium,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Bayut
7398469,Jumeirah Beach Residence,25.072291,55.130280000000006,1150000.0,1289,892.16,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
7667085,Dubai Production City (IMPZ),25.024387,55.183351,930000.0,1070,869.16,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7601836,Jumeirah Village Circle,25.051513,55.207733,706000.0,767,920.47,1,2,Ultra,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,Bayut
7537169,Dubai Marina,25.075017000000003,55.137997,2650000.0,1786,1483.76,3,4,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7678453,Jumeirah Beach Residence,25.081241,55.137946,1050000.0,1350,777.78,1,2,Medium,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
6406935,Downtown Dubai,25.194935,55.282665,2690000.0,1521,1768.57,2,3,Medium,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Property Finder
7627515,Dubai Marina,25.090136,55.150381,1590000.0,1192,1333.89,2,2,Medium,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,Dubizzle
6956778,Dubai Creek Harbour (The Lagoons),25.204631,55.343457,1270000.0,900,1411.11,1,2,Medium,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Dubizzle
7498265,Dubai Creek Harbour (The Lagoons),25.195854,55.349638,1040000.0,643,1617.42,1,2,Low,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7664368,Downtown Dubai,25.187093,55.278912,1100000.0,933,1178.99,1,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Property Finder
6505084,Palm Jumeirah,25.132445,55.152216,2089999.0,1051,1988.58,1,1,Medium,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Dubizzle
7684632,Discovery Gardens,25.044519,55.137291000000005,300000.0,493,608.52,0,1,Low,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,Property Finder
7454968,The Views,25.089719,55.170481,1690000.0,1305,1295.02,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Dubizzle
7582106,Palm Jumeirah,25.111681,55.142546,1850000.0,2055,900.24,2,4,Medium,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Property Finder
7617863,Jumeirah Beach Residence,25.072569,55.126527,2450000.0,1181,2074.51,2,3,Low,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Bayut
7702233,Dubai Harbour,25.09938,55.141275,1352888.0,745,1815.96,1,1,Medium,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,False,Bayut
7091752,Umm Suqeim,25.137409,55.188957,2090000.0,1365,1531.14,2,3,Low,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7650809,Jumeirah Village Circle,25.051528,55.212972,630205.0,870,724.37,1,2,Ultra,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,Property Finder
7653417,Dubai Harbour,25.0967,55.139276,2450000.0,1200,2041.67,2,3,Medium,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Dubizzle
7347633,The Views,25.089719,55.170481,1650000.0,1458,1131.69,2,2,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,Bayut
7187135,Jumeirah Village Circle,25.066791,55.203684,714000.0,732,975.41,1,1,High,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,Property Finder
7580761,The Views,25.093319,55.168887,1300000.0,1342,968.7,2,2,Low,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Bayut
7678449,Downtown Dubai,25.201204,55.270189,8500000.0,3077,2762.43,5,5,Medium,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,Dubizzle
7557590,Mohammed Bin Rashid City,25.171461,55.2758,1246305.0,780,1597.83,1,2,High,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,False,True,False,True,True,False,Property Finder
7673100,Business Bay,25.191772,55.267035,1789999.0,2050,873.17,3,5,Medium,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,Dubizzle
